date,org,title,researcher,link,source
20260429,证券时报网,老板电器2025年营收101.16亿元 AI数字厨电销售额同比增长36%,,http://finance.eastmoney.com/a/202604293724981085.html,news_stream
20260429,南方都市报,游族网络去年营收14亿元，今年一季度利润涨3倍，重投AI,,http://finance.eastmoney.com/a/202604293724221660.html,news_stream
20260429,证券时报网,远望谷2025年营收增长10.51% 抢抓“RFID+AI”融合新机遇,,http://finance.eastmoney.com/a/202604293724061186.html,news_stream
20260429,证券时报网,广合科技：受益AI算力需求增长 一季度净利润同比增长63.31%,,http://finance.eastmoney.com/a/202604293724509449.html,news_stream
20260429,证券时报网,慕思股份：AI布局致短期业绩承压 承诺年分红不低于5.5亿,,http://finance.eastmoney.com/a/202604293723123647.html,news_stream
20260429,证券时报网,民爆光电完成厦芝精密51%股权收购 双轮驱动卡位AI算力上游黄金赛道,,http://finance.eastmoney.com/a/202604293724699162.html,news_stream
20260429,新华财经,可孚医疗一季度扣非净利润同比增长37% AI驱动产品升级打开增长空间,,http://finance.eastmoney.com/a/202604293724716470.html,news_stream
20260429,证券时报网,可孚医疗一季度扣非净利增近37%，AI赋能产品升级加速全球化布局,,http://finance.eastmoney.com/a/202604293724758849.html,news_stream
20260429,证券时报网,壹连科技：深化“一主两翼”布局，储能与AIDC构筑成长新引擎,,http://finance.eastmoney.com/a/202604293723907630.html,news_stream
20260429,证券时报网,赛意信息：2025年稳健蓄力，2026年首季向好，AI赋能与研发创新驱动新增长,,http://finance.eastmoney.com/a/202604293724111031.html,news_stream
20260428,证券日报,全球化与AI双轮驱动 祥生医疗一季度归母净利润环比增长103.84%,,http://finance.eastmoney.com/a/202604283722838191.html,news_stream
20260428,证券时报网,纵横通信2025年AI数字营销业务收入同比增长35%，低空业务实现商业化突破,,http://finance.eastmoney.com/a/202604283721971627.html,news_stream
20260428,证券时报网,浙大网新2025年营收32.78亿元，AI向实深耕多场景,,http://finance.eastmoney.com/a/202604283722792141.html,news_stream
20260428,每日经济新闻,富维股份：基于公司目前业务，暂无轻量化技术应用于张雪机车,,http://finance.eastmoney.com/a/202604283722265796.html,news_stream
20260428,每日经济新闻,鑫源智造：公司镁合金轻量化零部件业务目前主要服务于汽车主机厂的一级配套供应商，直接出口收入较少,,http://finance.eastmoney.com/a/202604283722527380.html,news_stream
20260428,每日经济新闻,壹连科技：公司目前为Bloom Energy（BE）提供AIDC电连接组件产品,,http://finance.eastmoney.com/a/202604283722846192.html,news_stream
20260428,证券时报网,凡拓数创：A股物理AI新锐对标港股双雄 2025年营收6.31亿元,,http://finance.eastmoney.com/a/202604283722085461.html,news_stream
20260428,证券时报网,汉朔科技：业绩逐季修复 AI生态赋能公司步入价值重估新周期,,http://finance.eastmoney.com/a/202604283721954727.html,news_stream
20260428,证券时报网,荣信文化2025年年报：营收逆势增长近三成，AI+IP双轮驱动高质量发展,,http://finance.eastmoney.com/a/202604283721998793.html,news_stream
20260428,证券时报网,泽宇智能一季度净利润同比增长110% 在手订单与AI业务布局逐步推进,,http://finance.eastmoney.com/a/202604283722948542.html,news_stream
20260428,证券时报网,零点有数：2025年业绩改善 AIKC战略锚定新增长,,http://finance.eastmoney.com/a/202604283721920212.html,news_stream
20260428,证券时报网,汉嘉数智：2025年战略转型成效显著 “大数据+AI”双轮驱动城市治理赛道突破,,http://finance.eastmoney.com/a/202604283721485647.html,news_stream
20260428,证券时报网,弘信电子2025年净利增长159% 算力业务爆发构筑AI全栈生态,,http://finance.eastmoney.com/a/202604283723100644.html,news_stream
20260428,证券时报网,外延并购+内生提质 熙菱信息2025年用“AI与资本”破局构筑政企转型发展根基,,http://finance.eastmoney.com/a/202604283723086559.html,news_stream
20260428,人民财讯,ST浩丰新设子公司 含多项AI相关业务,,http://finance.eastmoney.com/a/202604283722037311.html,news_stream
20260428,证券时报网,鼎捷数智一季度实现营收4.36亿元，AI解决方案迈向规模商业化扩张,,http://finance.eastmoney.com/a/202604283723041727.html,news_stream
20260428,中国财富通,上海钢联：数据“巨轮”穿越周期，AI引擎重塑大宗商品价值锚点,,http://finance.eastmoney.com/a/202604283722445061.html,news_stream
20260428,证券时报网,上海钢联2025年净利增长31.85% AI产品实现从技术验证到商业落地,,http://finance.eastmoney.com/a/202604283721958729.html,news_stream
20260428,财联社,国投智能：一季度海外商机充足，今年计划推出3款AI出海产品,,http://finance.eastmoney.com/a/202604283722718158.html,news_stream
20260428,21世纪经济报道,健讯Daily|2025年人均预期寿命已达79.25岁，健康城镇创建大幕拉开,,http://finance.eastmoney.com/a/202604283721237596.html,news_stream
20260428,证券时报网,教育AI政策进入系统实施阶段，竞业达垂类大模型及智能体产品规模化落地,,http://finance.eastmoney.com/a/202604283722796623.html,news_stream
20260428,证券时报网,反内卷与AI战略共振 申通快递一季度扣非净利增长超100%,,http://finance.eastmoney.com/a/202604283722580732.html,news_stream
20260428,每日经济新闻,力生制药：公司目前不涉及机器人、AI制药、脑机接口相关业务布局,,http://finance.eastmoney.com/a/202604283722865278.html,news_stream
20260428,证券时报网,怡亚通：一季度净利润环比增长104.75%，AI算力业务空间广阔,,http://finance.eastmoney.com/a/202604283723069051.html,news_stream
20260428,证券时报网,游族网络：AI助力经营效能提升，一季度扣非净利润同比大增347.4%,,http://finance.eastmoney.com/a/202604283722796030.html,news_stream
20260428,证券时报网,利欧股份：全链路AI应用重构数字营销生态，多元业务并进注入增长动力,,http://finance.eastmoney.com/a/202604283723086144.html,news_stream
20260428,广州日报,企业级应用加速从向“AI+”演进，神州数码今年一季度AI相关收入增长119%,,http://finance.eastmoney.com/a/202604283720966629.html,news_stream
20260427,人民财讯,罗曼股份：一季度净利润同比增长222.75%；新增AI算力板块业务,,http://finance.eastmoney.com/a/202604273720270462.html,news_stream
20260427,人民财讯,数据港成立智算科技公司 含AI相关业务,,http://finance.eastmoney.com/a/202604273719968821.html,news_stream
20260427,每日经济新闻,惠达卫浴：目前公司产品未涉及AIGC领域技术,,http://finance.eastmoney.com/a/202604273720328538.html,news_stream
20260427,每日经济新闻,出版传媒：公司所属音像社、电子社等公司，参与制作视频短剧等作品，部分制作中使用AI技术,,http://finance.eastmoney.com/a/202604273720167891.html,news_stream
20260427,每日经济新闻,贵广网络：目前不涉及AI算力租赁、智算运营等服务,,http://finance.eastmoney.com/a/202604273720279389.html,news_stream
20260427,人民财讯,民爆光电等成立智能科技公司 含多项AI业务,,http://finance.eastmoney.com/a/202604273720013029.html,news_stream
20260427,证券时报网,AI电源PCB业务打开增长天花板 威尔高2025年营收规模创新高,,http://finance.eastmoney.com/a/202604273720819675.html,news_stream
20260427,财联社,东山精密股价年内涨幅超120%背后：AI 算力需求持续爆发 Q1净利同比增长143% | 财报解读,,http://finance.eastmoney.com/a/202604273720850060.html,news_stream
20260427,证券时报网,三维天地：2025年成功扭亏为盈 AI+数据治理打开成长新空间,,http://finance.eastmoney.com/a/202604273720766358.html,news_stream
20260427,每日经济新闻,锦鸡股份：锦穹科技为公司控股子公司，其业务范围不涉及液冷服务器、PCB、CPO等AI硬件业务,,http://finance.eastmoney.com/a/202604273720674149.html,news_stream
20260427,证券时报网,万兴科技2025年营收超15亿元 AI原生应用收入同比涨超90%,,http://finance.eastmoney.com/a/202604273720834528.html,news_stream
20260427,证券时报网,拓斯达AI注塑解决方案亮相CHINAPLAS 2026,,http://finance.eastmoney.com/a/202604273719818649.html,news_stream
20260427,证券时报网,新迅达2025年同比减亏66.88%，成立子公司涉足AI业务,,http://finance.eastmoney.com/a/202604273720920166.html,news_stream
20260427,每日经济新闻,伊之密：半固态镁合金设备主要面向新能源汽车等轻量化应用场景,,http://finance.eastmoney.com/a/202604273720268655.html,news_stream
20260427,每日经济新闻,中文在线：公司正积极探索AI漫剧在互动影游等前沿领域的深度应用，多款产品正在研发迭代,,http://finance.eastmoney.com/a/202604273720016141.html,news_stream
20260427,证券时报网,任子行：2025年扭亏为盈 AI+安全战略驱动业绩与技术双突破,,http://finance.eastmoney.com/a/202604273720896517.html,news_stream
20260427,中国证券报·中证网,豪美新材：2025年营收77.78亿元 汽车轻量化业务增长,,http://finance.eastmoney.com/a/202604273720376391.html,news_stream
20260427,证券时报网,实丰文化一季度净利润同比增逾两倍 AI玩具成业绩核心驱动力,,http://finance.eastmoney.com/a/202604273719520732.html,news_stream
20260427,证券时报网,海康威视：全面拥抱AI大模型 深耕场景数字化,,http://finance.eastmoney.com/a/202604273720578444.html,news_stream
20260427,证券时报网,千方科技发布2026年一季报：把握公路数字化发展机遇 AI赋能产品迭代升级,,http://finance.eastmoney.com/a/202604273720285051.html,news_stream
20260427,每日经济新闻,粤 传 媒：公司与影谱科技在AI影像领域未有技术及业务的合作,,http://finance.eastmoney.com/a/202604273720016240.html,news_stream
20260427,界面新闻,AI商业化与算力国产化共振，南方基金旗下科创综指ETF南方(589660跟踪标的指数上证科创板综合指数000680.SH)收涨2.50%,,http://finance.eastmoney.com/a/202604273720978877.html,news_stream
20260427,证券时报网,引力传媒：2025年营收同比增长31.71% 以AI为底座重构营销增长逻辑,,http://finance.eastmoney.com/a/202604273720840610.html,news_stream
20260427,证券时报网,值得买发布《2025年可持续发展报告》：以AI赋能可持续消费,,http://finance.eastmoney.com/a/202604273719923480.html,news_stream
20260427,中国基金报,美年健康：年报业绩“含AI量”持续提升，AI相关营收达3.7亿元,,http://finance.eastmoney.com/a/202604273720774280.html,news_stream
20260426,财联社,直击CCMT2026：人形机器人赛道出圈 AI机床落地提速 高端增量订单锚定核心下游,,http://finance.eastmoney.com/a/202604263719180765.html,news_stream
20260426,证券时报网,AI算力芯片测试需求爆发 强一股份一季度净利润同比增近7倍,,http://finance.eastmoney.com/a/202604263719373480.html,news_stream
20260426,财中社,颀中科技拟出资5000万元入股奕成科技，加速布局AI、HPC等高毛利领域,,http://finance.eastmoney.com/a/202604263719259085.html,news_stream
20260426,中国基金报,股价重挫！千亿龙头“爆雷”，1季度净利暴跌82%；百亿公司，亏损近4800万！AI引爆的液冷行业，为何难赚钱？,,http://finance.eastmoney.com/a/202604263719186481.html,news_stream
20260426,证券时报网,德生科技：AI赋能民生服务，经营质量持续优化,,http://finance.eastmoney.com/a/202604263719373162.html,news_stream
20260426,财联社,“AI老法师”上岗记：当大模型接管工厂，让“制造”像生命一样进化,,http://finance.eastmoney.com/a/202604263719329990.html,news_stream
20260426,中国证券报·中证网,软通动力2025年营收同比增长12.05% AI相关业务收入占比52.6%,,http://finance.eastmoney.com/a/202604263719293082.html,news_stream
20260426,证券时报网,锋尚文化一季报归母净利润大增468.91% 海外+AI虚拟人双轮打开成长新空间,,http://finance.eastmoney.com/a/202604263719347669.html,news_stream
20260426,证券时报网,九洲集团：归母净利润激增107.52%，AI智算打开第二增长曲线,,http://finance.eastmoney.com/a/202604263719335026.html,news_stream
20260425,中国证券报·中证网,雷神科技一季度净利增长54.42% 信创+AI硬件构筑增长双引擎,,http://finance.eastmoney.com/a/202604253719049067.html,news_stream
20260425,中国经营报,贷款收购亏损标的 康众医疗“豪赌”AI医疗,,http://finance.eastmoney.com/a/202604253718886837.html,news_stream
20260425,证券时报网,华大智造2025年实现营收27.8亿元 全栈平台效应显现 AI+多组学驱动第二曲线,,http://finance.eastmoney.com/a/202604253718964682.html,news_stream
20260425,深圳商报·读创,凯文教育扣非连亏十年，高额折旧摊销吞噬利润，AI故事能否拯救重资产困局？,,http://finance.eastmoney.com/a/202604253719046563.html,news_stream
20260425,中国经营网,人工智能成“战略引擎” 银行AI人才争夺战白热化,,http://finance.eastmoney.com/a/202604253718631221.html,news_stream
20260424,证券时报网,雷神科技2026年一季报：净利润大增54.42% 信创+AI硬件构筑增长双引擎,,http://finance.eastmoney.com/a/202604243718536238.html,news_stream
20260424,新京报,无问智科完成超亿元融资 加快物理AI数据基座打造,,http://finance.eastmoney.com/a/202604243718913271.html,news_stream
20260424,证券时报网,奥尼电子2025年实现营收9.46亿元 深度布局AI云边端一体化产品,,http://finance.eastmoney.com/a/202604243718567162.html,news_stream
20260424,证券时报网,国能日新：一季度扣非净利同比增39.47%，AI大模型与电力交易双轮驱动,,http://finance.eastmoney.com/a/202604243718274360.html,news_stream
20260424,证券时报网,三维天地2026数智化实验室高峰论坛广州举办 AI重塑检验检测产业新生态,,http://finance.eastmoney.com/a/202604243717421990.html,news_stream
20260424,每日经济新闻,交大思诺：公司未独立研发 AI 大模型,,http://finance.eastmoney.com/a/202604243718010567.html,news_stream
20260424,每日经济新闻,佳禾智能：公司有AI玩具类产品业务布局，目前该品类发展尚处于早期阶段，对公司营收影响较小,,http://finance.eastmoney.com/a/202604243718482288.html,news_stream
20260424,每日经济新闻,惠威科技：公司并未开发AI智能体龙虾的产品,,http://finance.eastmoney.com/a/202604243718459753.html,news_stream
20260424,证券时报网,广电运通第一季度营收达22.12亿元，AI+等创新业务释放动能,,http://finance.eastmoney.com/a/202604243718332886.html,news_stream
20260424,央广财经,金山办公2026年首季营收同比增长24% AI、协作、国际化齐发力,,http://finance.eastmoney.com/a/202604243716735848.html,news_stream
20260424,上海证券报,OpenAI再添一把火，算力芯片股午后起飞,,http://finance.eastmoney.com/a/202604243717838791.html,news_stream
20260424,21世纪经济报道,喜临门财报稳中有进，线上渠道同店坪效精进，AI产品谋新篇,,http://finance.eastmoney.com/a/202604243718604672.html,news_stream
20260424,证券时报网,国网信通：抢抓国家战略机遇 以算电协同与电力AI赋能新型电力系统,,http://finance.eastmoney.com/a/202604243718466635.html,news_stream
20260424,证券时报网,科翔股份发布财报：营收稳健增长，卡位高端AI算力供应链,,http://finance.eastmoney.com/a/202604243718437577.html,news_stream
20260424,证券时报网,三年研发投入超10亿元 景嘉微“GPU+边端侧AI”布局蓄力AI算力未来,,http://finance.eastmoney.com/a/202604243717842290.html,news_stream
20260424,21世纪经济报道,歌尔股份回归盈利轨道：净利润连增十个季度，AI注入新动力,,http://finance.eastmoney.com/a/202604243717981711.html,news_stream
20260424,证券时报网,信通电子AIoT战略重塑锚定长远 技术赋能开启发展新征程,,http://finance.eastmoney.com/a/202604243717335422.html,news_stream
20260424,每日经济新闻,京东方申请注册AI工厂商标,,http://finance.eastmoney.com/a/202604243717770313.html,news_stream
20260423,中国基金报,赵明车圈首秀！601777，加速AI商业化,,http://finance.eastmoney.com/a/202604233716215090.html,news_stream
20260423,证券时报网,华兰股份：2025年净利增长21%主业稳固 AI制药开启第二成长曲线,,http://finance.eastmoney.com/a/202604233716667232.html,news_stream
20260423,广州日报新花城,值得买科技2025年净利润同比增长14.99%，全年“AI相关收入”8716.60万元,,http://finance.eastmoney.com/a/202604233716755221.html,news_stream
20260423,界面新闻,值得买科技2025年净利润同比增长14.99%，全年“AI相关收入”8716.60万元,,http://finance.eastmoney.com/a/202604233716771826.html,news_stream
20260423,界面新闻,海伦钢琴发布2025年报：智能乐器业务高增，全拓科技入主注入“AI+”新动能,,http://finance.eastmoney.com/a/202604233715660617.html,news_stream
20260423,证券时报网,尔康制药：一季度海外资源布局加速，AI应用正式上线,,http://finance.eastmoney.com/a/202604233716272617.html,news_stream
20260423,证券时报网,歌尔股份一季度业绩实现营收与净利润双增 AI相关业务驱动盈利提升,,http://finance.eastmoney.com/a/202604233716380632.html,news_stream
20260423,上海证券报·中国证券网,奔图科技首发AI打印一体机,,http://finance.eastmoney.com/a/202604233715931048.html,news_stream
20260423,界面新闻,沪深300红利ETF建信(512530所跟踪指数红盘收涨，高股息+强韧性彰显，红利资产配置价值再获认可,,http://finance.eastmoney.com/a/202604233716019187.html,news_stream
20260423,每日经济新闻,生益电子：2025年净利润同比增长343.76%，AI算力相关产品同比增长242%,,http://finance.eastmoney.com/a/202604233716443642.html,news_stream
20260423,人民财讯,生益电子：2025年净利润同比增长343.76%，AI算力相关产品同比增长242%,,http://finance.eastmoney.com/a/202604233716338833.html,news_stream
20260423,每日经济新闻,海博思创：在“AI赋能”方面，公司打造“人工智能驱动的运维平台”，提供储能业务全生命周期的增值服务,,http://finance.eastmoney.com/a/202604233716045659.html,news_stream
20260423,新华财经,金山办公一季度营收16.13亿元  AI驱动商业化加速落地,,http://finance.eastmoney.com/a/202604233716609166.html,news_stream
20260423,理财周刊-财事汇,公募一季度持续加码AI投资 结构性亮点十足,,http://finance.eastmoney.com/a/202604233716155159.html,news_stream
20260423,澎湃新闻,三年要上车800万辆，印奇：AI没有区隔，车是通往具身的必经之路,,http://finance.eastmoney.com/a/202604233715903378.html,news_stream
20260423,证券时报网,软通华方发布全新品牌战略FunAI,,http://finance.eastmoney.com/a/202604233715304111.html,news_stream
20260423,澎湃新闻,安克创新发布首款存算一体AI芯片 CEO：在先进领域投入没有上限,,http://finance.eastmoney.com/a/202604233716340391.html,news_stream
20260423,证券时报网,昆仑万维：AI商业化快速增长 2025年营收同比增长44.78%至81.98亿元,,http://finance.eastmoney.com/a/202604233716517273.html,news_stream
20260423,每日经济新闻,对话科大讯飞刘庆峰：“AI+量子计算”将沿两条交织主线前进,,http://finance.eastmoney.com/a/202604233715788782.html,news_stream
20260423,央广财经,全栈AI基础设施赋能软通动力 开启产业升级新征程,,http://finance.eastmoney.com/a/202604233715933819.html,news_stream
20260423,证券时报网,仙乐健康2025年实现营收42.63亿元 新消费增幅50%AI提效40%,,http://finance.eastmoney.com/a/202604233716679055.html,news_stream
20260423,财联社,值得买科技发布2025年报：经营效率持续提升，AI驱动高质量发展,,http://finance.eastmoney.com/a/202604233716648094.html,news_stream
20260423,证券时报网,值得买科技发布2025年年报：经营效率持续提升，AI驱动高质量发展,,http://finance.eastmoney.com/a/202604233716687651.html,news_stream
20260423,21世纪经济报道,天孚通信财报“验牌”失败 AI算力板块极致分化,,http://finance.eastmoney.com/a/202604233714869055.html,news_stream
20260422,证券时报网,AI手机概念涨2.93%，主力资金净流入24股,,http://finance.eastmoney.com/a/202604223714083494.html,news_stream
20260422,证券时报网,盈康生命一季度实现营收4.96亿元 AI及脑科学布局稳步推进,,http://finance.eastmoney.com/a/202604223714322350.html,news_stream
20260422,证券时报网,萤石网络锚定长期主义 AI驱动多点开花,,http://finance.eastmoney.com/a/202604223713282495.html,news_stream
20260422,界面新闻,半导体与AI产业链成基金加仓核心选择，科创芯片ETF国泰589100涨0.81%，一键打包国产芯片全产业链,,http://finance.eastmoney.com/a/202604223713856044.html,news_stream
20260422,每日经济新闻,20cm速递丨人工智能蓬勃发展，AI主线火热，科创综指ETF国泰（589630）午后涨超1.2%,,http://finance.eastmoney.com/a/202604223713983027.html,news_stream
20260422,证券时报网,鹏鼎控股淮安新园区开建 布局高端PCB核心产能抢抓AI产业机遇,,http://finance.eastmoney.com/a/202604223713948059.html,news_stream
20260422,时代财经,宏和科技一季报利润大增354%！AI驱动电子布狂飙背后，300倍PE能否持续？,,http://finance.eastmoney.com/a/202604223713510393.html,news_stream
20260421,中国证券报·中证网,西部利得量化成长混合A：2026年第一季度利润1.01亿元 净值增长率10.16%,,http://finance.eastmoney.com/a/202604213712257816.html,news_stream
20260421,上海证券报,600869，20亿元定增加码AIDC光棒,,http://finance.eastmoney.com/a/202604213712866339.html,news_stream
20260421,证券时报网,统一股份斩获“液冷灯塔企业奖” 解码AI驱动与全维度测试的行业新范式,,http://finance.eastmoney.com/a/202604213712463885.html,news_stream
20260421,每日经济新闻,直击业绩会｜首创环保圈定“十五五”战略关键词：AI+并购 生态环保行业将迈入运营为王新阶段,,http://finance.eastmoney.com/a/202604213712921083.html,news_stream
20260421,人民财讯,国瓷材料：2026年AI服务器及车规用MLCC介质粉体销售有望快速增长,,http://finance.eastmoney.com/a/202604213711626668.html,news_stream
20260421,每日经济新闻,楚江新材：公司精密铜带、铜导体、铜合金线材等铜基材料产品可应用于5G通讯、AI算力、机器人等领域,,http://finance.eastmoney.com/a/202604213712779976.html,news_stream
20260421,财中社,中贝通信：出资4000万元参设创投基金，支持AI产业园孵化中心运营,,http://finance.eastmoney.com/a/202604213712362541.html,news_stream
20260421,财联社,远东股份：一季度净利润同比增长110% 智能电池储能/算力AI板块收入增加,,http://finance.eastmoney.com/a/202604213712513824.html,news_stream
20260421,财联社,远东股份：拟募资不超20亿元 用于AIDC用全合成光纤预制棒制造项目等,,http://finance.eastmoney.com/a/202604213712519765.html,news_stream
